,Deck_F,SibSp_4,Deck_A,sin(Age_imputed),SibSp_5,Parch_2,Fare_1,relatives_5,Age_imputed,relatives_2,Fare_Per_Person_Power2,Age_3,Title_1,sin(Fare_Per_Person),Deck_G,Age_1,Title_2,Age_2,Age_Class,Fare_3,Parch_0,Pclass_3,Embarked_0,Embarked_2,Parch_4,relatives_10,SibSp_1,Deck_C,Deck_E,Deck_M,Pclass_1,Title_5,Parch_3,Fare_0,Fare_5,relatives_1,SibSp_3,Parch_6,Parch_5,Pclass_2,relatives_6,Deck_D,relatives_4,SibSp_0,Embarked_1,Fare_2,Deck_B,SibSp_2,sin(Age_Class),Parch_1,Fare_4,relatives_3,relatives_7,Sex_female,Age_4,Age_0,Age_5,Title_4,Fare_Per_Person,Title_3,relatives_0,Age_6,Age_Class_divide_sin(Age_imputed),Parch_0_multiply_Age_Class,Fare_Per_Person_Power2_multiply_Fare_Per_Person,Deck_M_multiply_Title_1,Sex_female_multiply_Pclass_1,Fare_Per_Person_multiply_Age_Class,Age_imputed_divide_sin(Fare_Per_Person),Age_Class_divide_Fare_Per_Person_Power2,SibSp_0_multiply_sin(Fare_Per_Person),Title_2_multiply_Fare_Per_Person_Power2,Fare_0_multiply_Age_imputed,Fare_Per_Person_Power2_multiply_sin(Age_imputed),Deck_C_multiply_Age_Class,Sex_female_multiply_Embarked_0,Embarked_0_multiply_Title_1,Sex_female_multiply_Fare_Per_Person,Fare_Per_Person_Power2_divide_Age_Class,sin(Age_Class)_multiply_Title_1,sin(Fare_Per_Person)_multiply_sin(Age_imputed),Age_Class_divide_sin(Fare_Per_Person),Pclass_2_multiply_Sex_female,Fare_Per_Person_divide_Fare_Per_Person_Power2,Fare_1_multiply_sin(Age_imputed),Age_Class_multiply_Age_3,SibSp_0_multiply_Title_1,Title_1_multiply_Deck_M,Embarked_0_multiply_sin(Fare_Per_Person),sin(Age_imputed)_divide_Fare_Per_Person_Power2,sin(Fare_Per_Person)_divide_sin(Age_Class),Sex_female_multiply_Age_Class,Title_1_multiply_sin(Age_imputed),Fare_Per_Person_divide_Age_imputed,sin(Fare_Per_Person)_divide_sin(Age_imputed),Fare_Per_Person_multiply_sin(Age_Class),Pclass_3_multiply_Fare_Per_Person_Power2,sin(Fare_Per_Person)_divide_Fare_Per_Person_Power2,Sex_female_multiply_SibSp_0,sin(Age_imputed)_multiply_Fare_Per_Person_Power2,Title_1_multiply_Fare_Per_Person_Power2,Title_3_multiply_Fare_Per_Person,sin(Age_imputed)_divide_sin(Fare_Per_Person),relatives_0_multiply_Title_1,Sex_female_multiply_Pclass_2,SibSp_0_multiply_sin(Age_imputed),Deck_M_multiply_Fare_Per_Person_Power2,Pclass_3_multiply_Title_1,Fare_Per_Person_Power2_divide_sin(Age_Class),Pclass_1_multiply_Age_Class,Fare_Per_Person_multiply_Sex_female,Sex_female_multiply_Parch_0,Embarked_0_multiply_sin(Age_imputed),SibSp_1_multiply_sin(Age_imputed),Sex_female_multiply_sin(Age_Class),sin(Age_Class)_multiply_SibSp_0,Fare_Per_Person_Power2_multiply_Age_Class,sin(Age_Class)_divide_sin(Age_imputed),Sex_female_multiply_Fare_Per_Person_Power2,Fare_Per_Person_Power2_multiply_Sex_female,Parch_0_multiply_Title_1,Fare_Per_Person_Power2_multiply_sin(Age_Class),Title_3_multiply_Sex_female,Embarked_2_multiply_sin(Age_imputed),Age_Class_multiply_Fare_Per_Person_Power2,Sex_female_multiply_Title_2,SibSp_0_multiply_Age_Class,Age_4_multiply_Age_Class,sin(Age_Class)_divide_Age_imputed,Fare_Per_Person_Power2_multiply_Title_1,sin(Age_Class)_divide_sin(Fare_Per_Person),sin(Age_imputed)_divide_sin(Age_Class),Pclass_1_multiply_sin(Age_Class),sin(Age_Class)_multiply_Fare_Per_Person,SibSp_1_multiply_Age_Class,Survived
355,0.0,0.0,0.0,-0.10514494,0.0,0.0,1.0,0.0,-0.10533965,0.0,81.0,0.0,1.0,0.41211846,0.0,0.0,0.0,0.0,0.6367946,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.59462136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,-6.0563507,0.6367946,729.0,1.0,0.0,5.7311516,-0.25560525,0.007861662,0.41211846,0.0,-0.0,-8.51674,0.0,0.0,1.0,0.0,127.19956,0.59462136,-0.04333217,1.5451738,0.0,0.11111111,-0.10514494,0.0,1.0,1.0,0.41211846,-0.0012980857,0.69307715,0.0,-0.10514494,-85.43792,-3.9195273,5.351592,81.0,0.0050878823,0.0,-8.51674,81.0,0.0,-0.2551328,1.0,0.0,-0.10514494,81.0,1.0,136.22115,0.0,0.0,0.0,-0.10514494,-0.0,0.0,0.59462136,51.580364,-5.6552544,0.0,0.0,1.0,48.16433,0.0,-0.0,51.580364,0.0,0.6367946,0.6367946,-5.644801,81.0,1.4428408,-0.17682672,0.0,5.351592,0.0,0
356,0.0,0.0,0.0,-0.5213832,0.0,0.0,0.0,0.0,-0.54847115,0.0,729.0,0.0,0.0,0.95637596,0.0,0.0,1.0,1.0,-1.2765223,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.95701295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.4483378,-0.0,19683.0,0.0,1.0,-34.466103,-0.57348907,-0.0017510593,0.95637596,729.0,-0.0,-380.08838,-0.0,1.0,0.0,27.0,-571.0829,-0.0,-0.4986384,-1.3347495,0.0,0.037037037,-0.0,-0.0,0.0,0.0,0.95637596,-0.00071520335,-0.9993344,-1.2765223,-0.0,-49.22775,-1.8343052,-25.83935,0.0,0.0013119011,1.0,-380.08838,0.0,0.0,-0.54516554,0.0,0.0,-0.5213832,0.0,0.0,-761.7452,-1.2765223,27.0,0.0,-0.5213832,-0.0,-0.95701295,-0.95701295,-930.5847,1.835527,729.0,729.0,0.0,-697.6624,0.0,-0.0,-930.5847,1.0,-1.2765223,-0.0,1.7448738,0.0,-1.000666,0.54480267,-0.95701295,-25.83935,-0.0,1
357,0.0,0.0,0.0,0.5917378,0.0,0.0,1.0,0.0,0.63321286,0.0,169.0,0.0,0.0,0.42016706,0.0,0.0,1.0,0.0,0.38991502,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38010982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.6589321,0.38991502,2197.0,0.0,0.0,5.0688953,1.5070503,0.0023071894,0.42016706,169.0,0.0,100.00369,0.0,1.0,0.0,13.0,433.42776,0.0,0.24862874,0.928,1.0,0.07692308,0.5917378,0.0,0.0,0.0,0.42016706,0.003501407,1.1053834,0.38991502,0.0,20.53022,0.7100561,4.9414277,0.0,0.0024861956,1.0,100.00369,0.0,0.0,1.4083394,0.0,1.0,0.5917378,169.0,0.0,444.60837,0.0,13.0,1.0,0.5917378,0.0,0.38010982,0.38010982,65.89564,0.6423619,169.0,169.0,0.0,64.238556,0.0,0.0,65.89564,1.0,0.38991502,0.0,0.60028756,0.0,0.90466356,1.5567548,0.0,4.9414277,0.0,0
358,0.0,0.0,0.0,-0.83188987,0.0,0.0,0.0,0.0,-0.9825046,0.0,49.0,0.0,0.0,0.6569866,0.0,1.0,1.0,0.0,-0.4627588,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.44641846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.5562741,-0.4627588,343.0,0.0,0.0,-3.2393117,-1.4954714,-0.009444057,0.6569866,49.0,-0.9825046,-40.762604,-0.0,0.0,0.0,7.0,-105.886696,-0.0,-0.5465405,-0.7043657,0.0,0.14285715,-0.0,-0.0,0.0,0.0,0.0,-0.016977344,-1.4716833,-0.4627588,-0.0,-7.1246486,-0.7897519,-3.1249292,49.0,0.01340789,1.0,-40.762604,0.0,0.0,-1.2662205,0.0,0.0,-0.83188987,49.0,0.0,-109.76248,-0.0,7.0,1.0,-0.0,-0.0,-0.44641846,-0.44641846,-22.675182,0.5366317,49.0,49.0,0.0,-21.874504,0.0,-0.0,-22.675182,1.0,-0.4627588,-0.0,0.45436782,0.0,-0.679494,1.8634754,-0.0,-3.1249292,-0.0,1
359,0.0,0.0,0.0,-0.83188987,0.0,0.0,0.0,0.0,-0.9825046,0.0,49.0,0.0,0.0,0.6569866,0.0,1.0,1.0,0.0,-0.4627588,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.44641846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.5562741,-0.4627588,343.0,0.0,0.0,-3.2393117,-1.4954714,-0.009444057,0.6569866,49.0,-0.9825046,-40.762604,-0.0,0.0,0.0,7.0,-105.886696,-0.0,-0.5465405,-0.7043657,0.0,0.14285715,-0.0,-0.0,0.0,0.0,0.0,-0.016977344,-1.4716833,-0.4627588,-0.0,-7.1246486,-0.7897519,-3.1249292,49.0,0.01340789,1.0,-40.762604,0.0,0.0,-1.2662205,0.0,0.0,-0.83188987,49.0,0.0,-109.76248,-0.0,7.0,1.0,-0.0,-0.0,-0.44641846,-0.44641846,-22.675182,0.5366317,49.0,49.0,0.0,-21.874504,0.0,-0.0,-22.675182,1.0,-0.4627588,-0.0,0.45436782,0.0,-0.679494,1.8634754,-0.0,-3.1249292,-0.0,1
360,0.0,0.0,0.0,0.70393556,0.0,0.0,0.0,1.0,0.78092337,0.0,16.0,0.0,1.0,-0.7568025,0.0,0.0,0.0,0.0,1.7477528,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.4828305,0.0,64.0,1.0,0.0,6.991011,-1.031872,0.10923455,-0.0,0.0,0.0,11.262969,0.0,0.0,1.0,0.0,9.154613,0.984384,-0.5327402,-2.3093908,0.0,0.25,0.0,0.0,0.0,1.0,-0.7568025,0.043995973,-0.7688082,0.0,0.70393556,5.1221414,-1.075102,3.937536,16.0,-0.047300156,0.0,11.262969,16.0,0.0,-0.93014437,0.0,0.0,0.0,16.0,1.0,16.25382,0.0,0.0,0.0,0.70393556,0.70393556,0.0,0.0,27.964045,1.3984007,0.0,0.0,0.0,15.750144,0.0,0.0,27.964045,0.0,0.0,0.0,1.2605386,16.0,-1.3007145,0.7151026,0.0,3.937536,1.7477528,0
361,0.0,0.0,0.0,-0.031479195,0.0,0.0,0.0,0.0,-0.031484395,0.0,169.0,0.0,1.0,0.42016706,0.0,0.0,0.0,0.0,-0.16556409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16480874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.2594767,-0.16556409,2197.0,1.0,0.0,-2.1523333,-0.07493304,-0.0009796692,0.0,0.0,-0.0,-5.319984,-0.0,0.0,0.0,0.0,-1020.75275,-0.16480874,-0.01322652,-0.39404348,0.0,0.07692308,-0.0,-0.0,0.0,1.0,0.0,-0.00018626743,-2.5494223,-0.0,-0.031479195,-412.90295,-13.347452,-2.1425135,0.0,0.0024861956,0.0,-5.319984,169.0,0.0,-0.07492066,0.0,0.0,-0.0,169.0,0.0,-1025.431,-0.0,0.0,0.0,-0.0,-0.031479195,-0.0,-0.0,-27.980331,5.2354813,0.0,0.0,1.0,-27.852676,0.0,-0.031479195,-27.980331,0.0,-0.0,-0.16556409,5.2346163,169.0,-0.39224574,0.19100441,-0.0,-2.1425135,-0.16556409,0
362,0.0,0.0,0.0,0.9128455,0.0,0.0,0.0,0.0,1.1501997,0.0,49.0,0.0,0.0,0.6569866,0.0,0.0,0.0,0.0,2.210652,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.80218184,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2.4217155,0.0,343.0,0.0,0.0,15.474565,1.7507201,0.045115348,0.6569866,0.0,0.0,44.729427,0.0,0.0,0.0,7.0,22.165405,0.0,0.5997273,3.364836,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0186295,0.8189996,2.210652,0.0,6.0859,0.7197128,5.615273,49.0,0.01340789,1.0,44.729427,0.0,7.0,1.3894432,0.0,0.0,0.9128455,49.0,0.0,61.08341,0.0,7.0,0.0,0.0,0.0,0.80218184,0.80218184,108.32195,0.87877065,49.0,49.0,0.0,39.30691,1.0,0.9128455,108.32195,0.0,2.210652,0.0,0.69742835,0.0,1.2210019,1.1379533,0.0,5.615273,0.0,0
363,0.0,0.0,0.0,0.40011942,0.0,0.0,0.0,0.0,0.41164714,0.0,49.0,0.0,1.0,0.6569866,0.0,0.0,0.0,0.0,1.2848536,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9593962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,3.2111752,1.2848536,343.0,1.0,0.0,8.993975,0.62656856,0.0262215,0.6569866,0.0,0.41164714,19.605852,0.0,0.0,1.0,0.0,38.136642,0.9593962,0.26287308,1.955677,0.0,0.14285715,0.0,0.0,1.0,1.0,0.6569866,0.008165702,0.68479174,0.0,0.40011942,17.004854,1.6419762,6.715773,49.0,0.01340789,0.0,19.605852,49.0,0.0,0.6090222,1.0,0.0,0.40011942,49.0,1.0,51.07379,0.0,0.0,0.0,0.40011942,0.0,0.0,0.9593962,62.957825,2.3977747,0.0,0.0,1.0,47.010414,0.0,0.0,62.957825,0.0,1.2848536,0.0,2.3306277,49.0,1.460298,0.41705337,0.0,6.715773,0.0,0
364,0.0,0.0,0.0,-0.051779483,0.0,0.0,0.0,0.0,-0.05180265,0.0,49.0,0.0,1.0,0.6569866,0.0,0.0,0.0,0.0,0.70390487,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6471994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-13.594281,0.70390487,343.0,1.0,0.0,4.927334,-0.07884887,0.014365406,0.0,0.0,-0.0,-2.5371947,0.0,0.0,0.0,0.0,69.61168,0.6471994,-0.034018427,1.0714144,0.0,0.14285715,-0.0,0.0,0.0,1.0,0.0,-0.0010567241,1.0151224,0.0,-0.051779483,-135.12822,-12.688165,4.5303955,49.0,0.01340789,0.0,-2.5371947,49.0,0.0,-0.078813605,0.0,0.0,-0.0,49.0,1.0,75.71082,0.0,0.0,0.0,-0.0,-0.051779483,0.0,0.0,34.491337,-12.499147,0.0,0.0,1.0,31.71277,0.0,-0.0,34.491337,0.0,0.0,0.70390487,-12.493558,49.0,0.9851029,-0.08000546,0.0,4.5303955,0.70390487,0
365,0.0,0.0,0.0,0.042358182,0.0,0.0,0.0,0.0,0.04237086,0.0,49.0,0.0,1.0,0.6569866,0.0,0.0,0.0,0.0,0.8219543,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7324777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,19.404854,0.8219543,343.0,1.0,0.0,5.75368,0.06449273,0.016774578,0.6569866,0.0,0.04237086,2.075551,0.0,0.0,1.0,0.0,59.614017,0.7324777,0.027828759,1.2510976,0.0,0.14285715,0.0,0.0,1.0,1.0,0.6569866,0.0008644527,0.8969373,0.0,0.042358182,165.20789,15.510264,5.127344,49.0,0.01340789,0.0,2.075551,49.0,0.0,0.064473435,1.0,0.0,0.042358182,49.0,1.0,66.89623,0.0,0.0,0.0,0.042358182,0.0,0.0,0.7324777,40.27576,17.292473,0.0,0.0,1.0,35.891407,0.0,0.0,40.27576,0.0,0.8219543,0.8219543,17.2873,49.0,1.1149051,0.057828628,0.0,5.127344,0.0,0
366,0.0,0.0,0.0,0.7730049,0.0,0.0,0.0,0.0,2.2580285,0.0,1369.0,0.0,0.0,-0.6435381,0.0,0.0,0.0,0.0,-0.10384419,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103657655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,1.0,-0.13433833,-0.10384419,50653.0,0.0,1.0,-3.8422348,-3.508772,-7.585405e-05,-0.0,0.0,0.0,1058.2437,-0.0,0.0,0.0,37.0,-13183.213,-0.0,-0.4974581,0.16136447,0.0,0.027027028,0.0,-0.0,0.0,0.0,-0.0,0.0005646493,6.208303,-0.10384419,0.0,16.385975,-0.83251494,-3.8353333,0.0,-0.000470079,0.0,1058.2437,0.0,37.0,-1.2011796,0.0,0.0,0.0,0.0,0.0,-13206.936,-0.10384419,37.0,1.0,0.0,0.7730049,-0.103657655,-0.0,-142.16269,-0.13409702,1369.0,1369.0,0.0,-141.90733,1.0,0.7730049,-142.16269,0.0,-0.0,-0.0,-0.045906264,0.0,0.16107462,-7.457287,-0.103657655,-3.8353333,-0.10384419,1
367,0.0,0.0,0.0,0.2974143,0.0,0.0,0.0,0.0,0.30198327,0.0,49.0,0.0,0.0,0.6569866,0.0,0.0,0.0,0.0,1.1473866,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9116933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,3.8578727,1.1473866,343.0,0.0,0.0,8.031706,0.45964906,0.023416052,0.6569866,0.0,0.30198327,14.573301,0.0,0.0,0.0,7.0,42.705746,0.0,0.19539721,1.7464383,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0060696797,0.7206224,1.1473866,0.0,23.180092,2.2089946,6.381853,49.0,0.01340789,1.0,14.573301,0.0,7.0,0.45269462,0.0,0.0,0.2974143,49.0,0.0,53.746147,0.0,7.0,1.0,0.0,0.0,0.9116933,0.9116933,56.22194,3.0653982,49.0,49.0,0.0,44.67297,1.0,0.2974143,56.22194,0.0,1.1473866,1.1473866,3.0190191,0.0,1.3876894,0.32622188,0.0,6.381853,0.0,1
368,0.0,0.0,0.0,-0.83188987,0.0,0.0,0.0,0.0,-0.9825046,0.0,49.0,0.0,0.0,0.6569866,0.0,1.0,1.0,0.0,-0.4627588,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.44641846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.5562741,-0.4627588,343.0,0.0,0.0,-3.2393117,-1.4954714,-0.009444057,0.6569866,49.0,-0.9825046,-40.762604,-0.0,0.0,0.0,7.0,-105.886696,-0.0,-0.5465405,-0.7043657,0.0,0.14285715,-0.0,-0.0,0.0,0.0,0.0,-0.016977344,-1.4716833,-0.4627588,-0.0,-7.1246486,-0.7897519,-3.1249292,49.0,0.01340789,1.0,-40.762604,0.0,0.0,-1.2662205,0.0,0.0,-0.83188987,49.0,0.0,-109.76248,-0.0,7.0,1.0,-0.0,-0.0,-0.44641846,-0.44641846,-22.675182,0.5366317,49.0,49.0,0.0,-21.874504,0.0,-0.0,-22.675182,1.0,-0.4627588,-0.0,0.45436782,0.0,-0.679494,1.8634754,-0.0,-3.1249292,-0.0,1
369,0.0,0.0,0.0,-0.39011884,0.0,0.0,0.0,0.0,-0.40076065,0.0,4761.0,1.0,0.0,-0.114784814,0.0,0.0,0.0,0.0,-1.2148024,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.93730056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,1.0,1.0,0.0,3.113929,-1.2148024,328509.0,0.0,1.0,-83.821365,3.4914083,-0.00025515698,-0.114784814,0.0,-0.0,-1857.3558,-0.0,0.0,0.0,69.0,-3919.156,-0.0,0.044779718,10.5833025,0.0,0.014492754,-0.0,-1.2148024,0.0,0.0,-0.0,-8.1940525e-05,0.12246319,-1.2148024,-0.0,-172.17259,0.29423037,-64.67374,0.0,-2.4109391e-05,1.0,-1857.3558,0.0,69.0,3.3986974,0.0,0.0,-0.39011884,0.0,0.0,-5079.4805,-1.2148024,69.0,1.0,-0.0,-0.0,-0.93730056,-0.93730056,-5783.6743,2.4026027,4761.0,4761.0,0.0,-4462.488,1.0,-0.39011884,-5783.6743,0.0,-1.2148024,-0.0,2.3388038,0.0,8.165719,0.4162153,-0.93730056,-64.67374,-0.0,1
370,0.0,0.0,0.0,-0.32111385,0.0,0.0,0.0,0.0,-0.3269054,0.0,729.0,1.0,1.0,0.95637596,0.0,0.0,0.0,0.0,-1.1839424,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9261006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,3.6869864,-1.1839424,19683.0,0.0,0.0,-31.966446,-0.34181684,-0.0016240637,0.0,0.0,-0.0,-234.092,-0.0,0.0,0.0,0.0,-615.7394,-0.9261006,-0.30710557,-1.2379466,0.0,0.037037037,-0.0,-1.1839424,0.0,0.0,0.0,-0.0004404854,-1.0326912,-0.0,-0.32111385,-82.592705,-2.978308,-25.004717,0.0,0.0013119011,0.0,-234.092,729.0,0.0,-0.3357611,0.0,0.0,-0.0,0.0,0.0,-787.1715,-1.1839424,0.0,0.0,-0.0,-0.32111385,-0.0,-0.0,-863.09406,2.8840258,0.0,0.0,1.0,-675.1273,0.0,-0.32111385,-863.09406,0.0,-0.0,-0.0,2.8329315,729.0,-0.9683437,0.34673753,-0.9261006,-25.004717,-1.1839424,1
371,0.0,0.0,0.0,-0.74723536,0.0,0.0,0.0,0.0,-0.84389216,0.0,9.0,0.0,1.0,0.14112,0.0,1.0,0.0,0.0,-0.28900388,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28499755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3867642,-0.28900388,27.0,1.0,0.0,-0.86701167,-5.9799614,-0.03211154,0.0,0.0,-0.84389216,-6.725118,-0.0,0.0,1.0,0.0,-31.14145,-0.28499755,-0.105449855,-2.04793,0.0,0.33333334,-0.0,-0.0,0.0,1.0,0.14112,-0.08302615,-0.49516216,-0.0,-0.74723536,-3.5549567,-0.18885615,-0.8549926,9.0,0.01568,0.0,-6.725118,9.0,0.0,-5.295035,0.0,0.0,-0.0,9.0,1.0,-31.579218,-0.0,0.0,0.0,-0.74723536,-0.74723536,-0.0,-0.0,-2.6010349,0.38140267,0.0,0.0,1.0,-2.564978,0.0,-0.0,-2.6010349,0.0,-0.0,-0.0,0.33771798,9.0,-2.0195405,2.621901,-0.0,-0.8549926,-0.28900388,0
372,0.0,0.0,0.0,-0.69616175,0.0,0.0,1.0,0.0,-0.77003694,0.0,64.0,0.0,1.0,0.98935825,0.0,0.0,0.0,1.0,-0.19642404,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.19516338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.28215286,-0.19642404,512.0,1.0,0.0,-1.5713923,-0.7783196,-0.0030691256,0.98935825,0.0,-0.0,-44.55435,-0.0,0.0,1.0,0.0,-325.8257,-0.19516338,-0.68875337,-0.19853681,0.0,0.125,-0.69616175,-0.0,1.0,1.0,0.98935825,-0.010877527,-5.0693846,-0.0,-0.69616175,-10.389112,-1.4211614,-1.5613071,64.0,0.015458723,0.0,-44.55435,64.0,0.0,-0.7036498,1.0,0.0,-0.69616175,64.0,1.0,-327.93036,-0.0,0.0,0.0,-0.69616175,-0.0,-0.0,-0.19516338,-12.571138,0.280342,0.0,0.0,1.0,-12.490457,0.0,-0.0,-12.571138,0.0,-0.19642404,-0.0,0.2534468,64.0,-0.1972626,3.5670714,-0.0,-1.5613071,-0.0,0
